CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
    03440482 07,15,Single,Rural,No Education,0,Poorest,-94931
    03450005 02,48,Married,Rural,Primary,6,Richer,-13637
    03450005 03,23,Single,Rural,Primary,0,Richer,-13637
    03450005 04,15,Single,Rural,Primary,0,Richer,-13637
    03450006 04,15,Single,Rural,Primary,0,Richer,-14899
    03450020 04,21,Single,Rural,No Education,0,Richer,-20374
    03450092 02,31,Married,Rural,Primary,2,Richer,-25491
    03450092 03,31,Single,Rural,Secondary,0,Richer,-25491
    03450102 03,18,Single,Rural,Primary,0,Middle,-42532
    03450113 02,26,Married,Rural,Primary,1,Poorest,-69442
    03450141 02,21,Married,Rural,Primary,1,Poorer,-59362
    03450177 02,37,Married,Rural,No Education,3,Richer,-25511
    03450179 02,49,Married,Rural,Primary,6,Middle,-34678
    03450179 04,15,Single,Rural,Primary,0,Middle,-34678
    03450189 02,42,Married,Rural,Primary,5,Richer,-32077
    03450190 02,21,Married,Rural,Primary,0,Richest,-8093
    03450202 02,28,Married,Rural,Secondary,1,Richer,-27685
    03450215 02,38,Married,Rural,No Education,4,Middle,-45135
    03450215 03,17,Single,Rural,Primary,0,Middle,-45135
    03450238 02,47,Married,Rural,Primary,4,Richer,-29227
    03450255 02,34,Married,Rural,Primary,4,Richest,2735
    03450269 02,46,Married,Rural,Primary,4,Richer,-21158
    03450270 02,44,Married,Rural,Primary,3,Middle,-44595
    03450310 02,40,Married,Rural,No Education,4,Middle,-38950
    03450347 02,32,Married,Rural,Primary,4,Richer,-23136
    03450350 01,44,Other,Rural,Primary,1,Richer,-10766
    03450424 02,47,Married,Rural,No Education,0,Poorer,-49742
    03450465 02,40,Married,Rural,Primary,4,Richest,14522
    03460052 02,25,Married,Rural,Primary,2,Poorest,-71087
    03460146 02,30,Married,Rural,No Education,5,Poorest,-63834
    03460209 01,35,Married,Rural,No Education,5,Poorest,-99124
    03460267 02,45,Married,Rural,No Education,4,Poorest,-83773
    03460275 03,30,Married,Rural,No Education,4,Poorest,-89595
    03460275 04,22,Married,Rural,Primary,1,Poorest,-89595
    03460275 06,15,Single,Rural,Primary,0,Poorest,-89595
    03460307 02,35,Married,Rural,Primary,3,Poorest,-83117
    03460314 02,22,Married,Rural,Primary,2,Poorest,-77971
    03460322 01,20,Married,Rural,Secondary,3,Poorest,-76194
    03460341 02,30,Married,Rural,No Education,4,Poorest,-69516
    03460389 03,22,Other,Rural,Primary,2,Poorest,-71305
    03460389 04,18,Single,Rural,Primary,0,Poorest,-71305
    03460402 01,18,Married,Rural,Secondary,1,Poorest,-73373
    03460405 02,20,Married,Rural,Secondary,1,Poorer,-58481
    03460416 02,30,Married,Rural,No Education,5,Poorest,-69961
    03460452 01,39,Other,Rural,No Education,6,Poorest,-72433
    03460452 02,20,Married,Rural,Secondary,1,Poorest,-72433
    03460454 02,33,Married,Rural,Primary,5,Poorest,-77109
    03460461 02,28,Married,Rural,Primary,4,Poorest,-70606
    03460486 02,37,Married,Rural,No Education,6,Poorest,-99850
    03470016 02,40,Married,Rural,No Education,6,Middle,-46576
    03470030 02,30,Married,Rural,Primary,5,Middle,-44223
    03470059 02,24,Married,Rural,No Education,1,Poorest,-77869
    03470087 02,35,Married,Rural,No Education,3,Middle,-35342
    03470096 02,28,Married,Rural,Primary,1,Poorest,-64509
    03470096 04,18,Single,Rural,Primary,0,Poorest,-64509
    03470096 05,15,Single,Rural,Primary,0,Poorest,-64509
    03470113 02,25,Married,Rural,Primary,2,Richer,-28748
    03470115 02,18,Married,Rural,Primary,0,Poorest,-63652
    03470122 02,19,Single,Rural,Primary,0,Poorest,-69685
    03470133 03,17,Single,Rural,Primary,0,Middle,-42847
    03470190 02,28,Married,Rural,Primary,3,Poorer,-59599
    03470245 03,26,Married,Rural,Secondary,1,Middle,-34906
    03470245 04,26,Single,Rural,Primary,0,Middle,-34906
    03470245 07,15,Single,Rural,Secondary,0,Middle,-34906
    03470288 02,40,Married,Rural,Primary,8,Richer,-25470
    03470288 04,17,Single,Rural,Primary,0,Richer,-25470
    03470289 02,33,Single,Rural,Primary,0,Middle,-44105
    03470314 02,35,Married,Rural,Primary,4,Richer,-25487
    03470376 02,26,Married,Rural,No Education,3,Middle,-38673
    03470407 04,23,Single,Rural,Secondary,0,Richer,-22431
    03470450 02,36,Married,Rural,No Education,7,Middle,-40670
    03480128 01,18,Married,Rural,No Education,1,Poorest,-115106
    03480139 03,29,Married,Rural,No Education,1,Poorest,-142526
    03480139 04,18,Married,Rural,No Education,0,Poorest,-142526
    03480140 02,24,Married,Rural,No Education,3,Poorest,-127812
    03480204 02,44,Married,Rural,No Education,11,Poorest,-123785
    03480204 03,18,Married,Rural,No Education,0,Poorest,-123785
    03480261 02,36,Married,Rural,No Education,8,Poorest,-129003
    03480271 02,20,Married,Rural,No Education,1,Poorest,-135594
    03480376 02,20,Married,Rural,No Education,1,Poorest,-131531
    03480379 02,28,Married,Rural,No Education,4,Poorest,-115927
    03480483 02,48,Married,Rural,No Education,8,Poorest,-146450
    03480483 03,17,Single,Rural,No Education,0,Poorest,-146450
    03490039 01,34,Married,Rural,No Education,6,Richer,-18179
    03490064 01,43,Other,Rural,No Education,3,Poorer,-59679
    03490068 02,30,Married,Rural,Primary,3,Middle,-34561
    03490124 02,24,Married,Rural,Primary,2,Richer,-29798
    03490141 01,44,Other,Rural,No Education,6,Middle,-45298
    03490150 02,43,Married,Rural,No Education,7,Richer,-30208
    03490190 02,28,Married,Rural,No Education,4,Middle,-34318
    03490192 02,34,Married,Rural,No Education,4,Richer,-23415
    03490222 02,48,Married,Rural,No Education,6,Middle,-45280
    03490224 02,32,Married,Rural,No Education,3,Richer,-30880
    03490230 03,26,Single,Rural,Primary,0,Middle,-46980
    03490240 02,35,Married,Rural,No Education,4,Poorer,-49872
    03490256 03,18,Single,Rural,Primary,0,Richer,-22483
    03490263 02,45,Married,Rural,No Education,6,Middle,-33614
    03490263 04,16,Single,Rural,Primary,0,Middle,-33614
    03490268 02,24,Married,Rural,Primary,2,Richer,-28273
    03490279 02,25,Married,Rural,Primary,1,Middle,-35052
    03490309 02,30,Married,Rural,No Education,3,Middle,-38433
    03490385 02,32,Married,Rural,No Education,3,Richer,-19566
    03490408 01,41,Married,Rural,Primary,5,Richer,-24649
    03490410 02,41,Married,Rural,Primary,5,Richer,-21179
    03490428 02,25,Married,Rural,Primary,1,Middle,-35350
    03490449 02,40,Married,Rural,No Education,4,Middle,-40890
    03500002 04,17,Single,Rural,Primary,0,Middle,-39430
    03500008 02,42,Married,Rural,No Education,5,Richer,-21499
    03500044 02,27,Married,Rural,No Education,2,Middle,-38723
    03500044 05,44,Other,Rural,No Education,6,Middle,-38723
    03500060 02,39,Married,Rural,No Education,5,Richer,-29918
    03500076 02,23,Married,Rural,Primary,2,Richer,-30226
    03500118 02,38,Married,Rural,Primary,6,Middle,-44095
    03500118 03,18,Married,Rural,Primary,1,Middle,-44095
    03500140 02,20,Married,Rural,Primary,0,Poorest,-62869
    03500166 02,48,Married,Rural,No Education,3,Richer,-21550
    03500166 04,17,Single,Rural,Primary,0,Richer,-21550
    03500277 02,45,Married,Rural,No Education,6,Richest,8767
    03500277 03,24,Single,Rural,Secondary,0,Richest,8767
    03500277 06,16,Single,Rural,Primary,0,Richest,8767
    03500327 02,20,Married,Rural,Primary,1,Poorer,-60887
    03500356 02,33,Married,Rural,No Education,3,Richer,-18295
    03500375 02,38,Married,Rural,No Education,3,Poorer,-57935
    03500382 02,25,Single,Rural,Secondary,0,Richer,-25653
    03500382 03,16,Single,Rural,Primary,0,Richer,-25653
    03500391 02,44,Married,Rural,No Education,5,Richer,-23233
    03500391 03,17,Single,Rural,Secondary,0,Richer,-23233
    03500407 03,15,Single,Rural,Primary,0,Middle,-42606
    03500422 02,46,Married,Rural,No Education,5,Richest,-2219
    03500431 02,42,Married,Rural,No Education,5,Poorer,-53208
    03500431 05,18,Other,Rural,Primary,0,Poorer,-53208
    03500438 02,23,Married,Rural,Primary,1,Poorest,-69861
    03500441 02,33,Married,Rural,No Education,3,Richer,-31601
    03500473 01,43,Married,Rural,No Education,6,Middle,-45326
    03510001 02,35,Married,Rural,No Education,6,Poorest,-82026
    03510005 02,36,Married,Rural,No Education,3,Poorest,-77697
    03510039 02,23,Other,Rural,Secondary,1,Richer,-26760
    03510056 02,18,Married,Rural,Primary,1,Poorer,-56547
    03510076 02,47,Married,Rural,No Education,5,Poorest,-75157
    03510076 03,26,Other,Rural,Primary,1,Poorest,-75157
    03510076 08,19,Married,Rural,Primary,0,Poorest,-75157
    03510078 02,35,Married,Rural,No Education,6,Poorest,-70359
    03510083 02,30,Married,Rural,No Education,3,Poorest,-70554
    03510112 01,28,Married,Rural,No Education,1,Poorer,-54159
    03510124 02,40,Married,Rural,No Education,7,Middle,-44822
    03510124 03,25,Other,Rural,Primary,1,Middle,-44822
    03510124 04,16,Single,Rural,Secondary,0,Middle,-44822
    03510129 01,23,Other,Rural,No Education,1,Poorest,-64251
    03510168 01,47,Other,Rural,Primary,4,Middle,-38999
    03510205 02,29,Single,Rural,Secondary,1,Poorer,-54232
    03510317 02,31,Other,Rural,No Education,2,Richer,-32026
    03510327 02,39,Married,Rural,No Education,0,Poorest,-65403
    03510361 02,32,Married,Rural,No Education,6,Richest,964
    03510367 01,28,Married,Rural,Primary,1,Poorest,-70177
    03510398 02,35,Married,Rural,No Education,7,Poorer,-48517
    03510398 03,17,Single,Rural,Secondary,0,Poorer,-48517
    03510400 02,36,Married,Rural,No Education,7,Middle,-42287
    03510435 02,30,Married,Rural,No Education,4,Middle,-44861
    03510445 02,34,Married,Rural,No Education,5,Poorest,-78590
    03510445 03,19,Single,Rural,Primary,0,Poorest,-78590
    03510452 03,15,Single,Rural,Primary,0,Poorer,-53154
    03520016 01,36,Married,Urban,Secondary,1,Richest,166774
    03520029 02,20,Married,Urban,Secondary,0,Richest,111588
    03520036 01,37,Married,Urban,Primary,4,Richest,72368
    03520055 01,18,Married,Urban,Secondary,0,Richest,154218
    03520085 03,23,Single,Urban,Higher,0,Richest,174064
    03520085 04,21,Single,Urban,Secondary,0,Richest,174064
    03520108 01,23,Married,Urban,Higher,1,Richest,155460
    03520167 01,38,Other,Urban,Primary,3,Richest,165819
    03520167 03,15,Single,Urban,Primary,0,Richest,165819
    03520258 03,39,Married,Urban,Primary,0,Richest,187876
    03520259 02,30,Married,Urban,Primary,4,Richest,116811
    03520259 07,21,Single,Urban,Primary,0,Richest,116811
    03520317 02,42,Married,Urban,Primary,4,Richest,156671
    03520318 02,45,Other,Urban,No Education,4,Richest,145340
    03520318 07,16,Single,Urban,Primary,0,Richest,145340
    03520331 01,48,Other,Urban,Primary,8,Richest,155558
    03520347 02,30,Married,Urban,Primary,2,Richest,143978
    03520376 01,31,Married,Urban,Secondary,0,Richest,150953
    03520384 02,23,Married,Urban,Secondary,1,Richest,201623
    03520414 02,27,Married,Urban,Primary,2,Richest,133737
    03520440 02,23,Single,Urban,Secondary,0,Richest,161262
    03530035 01,31,Married,Urban,No Education,4,Richest,64501
    03530066 02,15,Single,Urban,Primary,0,Richest,182919
    03530093 01,40,Other,Urban,No Education,5,Richest,96376
    03530093 02,22,Single,Urban,Primary,0,Richest,96376
    03530093 03,16,Single,Urban,Secondary,0,Richest,96376
    03530111 02,25,Married,Urban,Primary,2,Richest,132802
    03530113 03,22,Single,Urban,Higher,0,Richest,116475
    03530176 02,25,Married,Urban,Primary,1,Richest,126367
    03530176 04,15,Single,Urban,Primary,0,Richest,126367
    03530188 01,20,Single,Urban,Primary,0,Richest,86960
    03530201 01,30,Married,Urban,No Education,2,Richest,69520
    03530223 02,22,Married,Urban,Primary,1,Richest,102401
    03530240 02,18,Married,Urban,Primary,0,Richest,109699
    03530250 01,31,Married,Urban,Higher,0,Richest,252283
    03530256 03,15,Single,Urban,Primary,0,Richest,251140
    03530256 04,22,Single,Urban,Higher,0,Richest,251140
    03530266 02,25,Married,Urban,Primary,2,Richest,142062
    03530269 02,20,Other,Urban,Primary,0,Richest,127473
    03530325 02,40,Married,Urban,Secondary,2,Richest,155188
    03530325 05,16,Single,Urban,No Education,0,Richest,155188
    03530325 06,16,Single,Urban,Primary,0,Richest,155188
    03530337 02,36,Married,Urban,Secondary,2,Richest,193271
    03530348 01,26,Married,Urban,No Education,1,Richest,77692
    03530348 03,26,Married,Urban,Primary,0,Richest,77692
    03530360 02,26,Married,Urban,No Education,1,Richest,128544
    03530366 02,30,Married,Urban,No Education,0,Richest,100416
    03530409 02,30,Married,Urban,Primary,3,Richest,117907
    03540056 03,17,Single,Rural,Primary,0,Poorer,-52409
    03540059 02,25,Married,Rural,Secondary,1,Middle,-35218
    03540062 04,16,Married,Rural,Primary,0,Poorer,-54589
    03540080 02,38,Married,Rural,No Education,7,Poorer,-48957
    03540102 02,25,Married,Rural,Primary,1,Middle,-42827
    03540110 02,21,Married,Rural,Primary,1,Poorest,-63536
    03540182 01,36,Other,Rural,No Education,2,Middle,-39461
    03540182 02,18,Single,Rural,Secondary,0,Middle,-39461
    03540206 02,31,Married,Rural,No Education,3,Middle,-38997
    03540237 02,28,Married,Rural,No Education,3,Poorer,-58771
    03540240 02,36,Married,Rural,No Education,7,Poorer,-59438
    03540244 02,34,Married,Rural,Primary,3,Poorer,-59203
    03540257 02,25,Married,Rural,No Education,1,Middle,-44047
    03540347 02,35,Married,Rural,No Education,4,Middle,-35111
    03540354 02,33,Other,Rural,No Education,2,Poorest,-65473
    03540377 02,42,Married,Rural,Primary,5,Middle,-44337
    03540377 03,18,Single,Rural,Primary,0,Middle,-44337
    03540408 02,31,Married,Rural,No Education,4,Poorest,-70723
    03540465 02,32,Married,Rural,No Education,2,Poorest,-62634
    03550011 02,36,Married,Rural,Primary,4,Poorest,-72362
    03550043 02,28,Married,Rural,No Education,2,Middle,-44098
    03550083 02,30,Married,Rural,No Education,4,Poorest,-71261
    03550220 01,48,Other,Rural,Primary,2,Poorest,-69143
    03550240 03,21,Other,Rural,No Education,0,Poorer,-53212
    03550240 05,16,Single,Rural,Primary,0,Poorer,-53212
    03550242 02,29,Married,Rural,No Education,3,Poorest,-72858
    03550246 02,22,Married,Rural,No Education,2,Poorest,-74415
    03550280 02,35,Married,Rural,No Education,5,Poorest,-89675
    03550294 02,19,Married,Rural,No Education,1,Poorest,-63401
    03550334 02,19,Married,Rural,No Education,1,Poorest,-74216
    03550350 02,21,Married,Rural,No Education,1,Poorest,-70074
    03550353 02,37,Married,Rural,Primary,6,Poorest,-62353
    03550353 03,18,Other,Rural,Primary,0,Poorest,-62353
    03550366 02,48,Married,Rural,No Education,3,Poorest,-77302
    03550366 03,19,Other,Rural,Primary,1,Poorest,-77302
    03550398 02,36,Married,Rural,Primary,6,Richer,-32195
    03550412 05,16,Single,Rural,No Education,0,Poorer,-52491
    03550413 03,20,Single,Rural,Primary,0,Poorer,-49006
    03550416 02,27,Married,Rural,Primary,2,Poorer,-61043
    03550461 02,43,Married,Rural,No Education,8,Middle,-46492
    03550462 02,34,Married,Rural,No Education,6,Poorest,-62437
    03550462 03,17,Married,Rural,No Education,0,Poorest,-62437
    03560085 01,40,Married,Rural,No Education,10,Poorer,-53430
    03560085 03,17,Single,Rural,Primary,0,Poorer,-53430
    03560085 04,16,Single,Rural,Primary,0,Poorer,-53430
    03560117 01,40,Other,Rural,No Education,6,Poorer,-47384
    03560158 01,39,Married,Rural,No Education,5,Middle,-40271
    03560158 03,15,Single,Rural,Primary,0,Middle,-40271
    03560162 04,17,Single,Rural,Primary,0,Richer,-25899
    03560177 01,35,Married,Rural,No Education,11,Poorest,-62038
    03560177 03,18,Single,Rural,Primary,0,Poorest,-62038
    03560179 01,35,Married,Rural,No Education,7,Poorest,-67078
    03560200 02,25,Married,Rural,No Education,2,Poorest,-123280
    03560216 01,29,Other,Rural,No Education,5,Poorest,-77697
    03560223 02,30,Married,Rural,No Education,3,Poorest,-83036
    03560240 02,22,Married,Rural,No Education,0,Richer,-21687
    03560256 01,45,Married,Rural,No Education,4,Poorest,-97204
    03560302 02,20,Married,Rural,No Education,0,Poorest,-76026
    03560342 01,30,Married,Rural,No Education,4,Middle,-39003
    03560355 02,28,Married,Rural,No Education,5,Middle,-46911
    03560361 02,16,Married,Rural,No Education,0,Richer,-22667
    03560414 02,18,Single,Rural,Higher,0,Middle,-43784
    03560462 02,40,Married,Rural,No Education,5,Poorest,-92303
    03560484 02,20,Married,Rural,No Education,0,Richer,-28669
    03570009 02,20,Married,Rural,Primary,1,Middle,-41085
    03570025 02,20,Married,Rural,No Education,1,Middle,-43611
    03570055 02,23,Married,Rural,Primary,2,Richest,23844
    03570066 02,19,Married,Rural,No Education,1,Richer,-10946
    03570070 02,22,Married,Rural,Primary,2,Richer,-32275
    03570071 04,17,Single,Rural,No Education,0,Poorer,-54822
    03570106 02,37,Married,Rural,No Education,8,Poorer,-47520
    03570143 02,29,Married,Rural,No Education,2,Middle,-35022
    03570199 01,48,Other,Rural,No Education,4,Middle,-42393
